1,"SELECT p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.z BETWEEN # AND # AND p.ra BETWEEN # AND # AD p.dec BETWEEN # AND #"
2019-11-06 11:39:00,1
