1,"SELECT SpecObj.plate, SpecObj.mjd, SpecObj.fiberID, SpecObj.z FROM SpecObj WHERE h_alpha_flux > #*h_beta_flux AND SpecObj.class = # AND SpecObj.z between # and # And SpecObj.sn1_g > #"
2019-08-23 21:19:00,1
