1,"SELECT G.objID, G.ra, G.dec, G.type, G.CmodelMag_g, G.CmodelMag_r FROM Galaxy as G JOIN dbo.fGetNearbyObjEq (#, #, #) AS GN ON G.objID = GN.objID WHERE (G.flags & dbo.fPhotoFlags (#) ) = #"
2019-11-29 05:31:00,1
