1,"SELECT b.TargetObjID, a.z, b.z into mydb.MyTable_# from stellarMassFSPSGranWideDust as a LEFT JOIN SpecPhotoAll as b on a.fiberID = b.fiberID AND a.MJD = b.MJD AND a.plate = b.plate ORDER BY b.objID ASC"
2019-05-13 09:03:00,1
