1,"SELECT m.ID AS id, m.ra AS ra, m.dec AS dec, n.distance AS dist, o.deVRad_r AS Re, o.nprof_r AS nprof, p.profMean as prof_mean into mydb.MyTable from MyDB.catalog AS m CROSS APPLY dbo.fGetNearestObjEq (m.ra, m.dec, #) AS n JOIN photoObjAll AS o ON n.objid = o.objid JOIN photoProfile AS p on n.objid = p.objid"
2019-03-20 08:29:00,1
