1,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.dered_g, p.r, p.i, p.z, p.run, p.rerun, p.camcol, p.field FROM PhotoObj AS p WHERE p.objid = #"
2019-05-16 03:42:00,1
