1,"select top # S.ObjID, S.z, #, L_OIII.ew, L_OIII.ewErr, L_OIII.continuum #, L2.ew, L2.ewErr, L2.continuum FROM SpecPhoto AS S JOIN SpecLine AS L_OIII ON S.SpecObjID = L_OIII.SpecObjID JOIN SpecLine AS L2 ON S.SpecObjID = L2.SpecObjID WHERE (specclass = # or specclass = #) and L_OIII.LineId = # and L2.LineId = # and S.zconf > .# and S.z < .#"
2019-03-28 19:29:00,1
