2,"SELECT TOP # p.objID, p.modelMag_r, p.petroRad_r, p.ra, p.dec FROM PhotoObj p Where dbo.fGetObjFromRectEq (#, #, #, #) r ON p.objID = r.objID"
2019-02-12 14:41:00,2
