1,"select top # G.objID, G.ra, G.dec, p.z from Galaxy as G, photoz as p, dbo.fGetNearbyObjEq (#, #, #) as N where G.objID = N.objID and G.objID = p.objID"
2019-11-12 20:59:00,1
