1,"SELECT TOP # u, g, r, i, z, ra, dec, flags_r into mydb.MyTable from dbo.star WHERE ra BETWEEN # and # AND dec BETWEEN # and # AND ( (flags_r & #) ! = #) AND ( (flags_r & #) = #) AND ( ((flags_r & #) = #) or (psfmagerr_r < = #) ) AND ( ((flags_r & #) = #) or (flags_r & #) = #) AND r between # and # AND sqrt (power (( (u-g) #) , #) + power (( (g-r) #) , #) + power (( (r-i) #) , #) + power (( (i-z) #) , #) ) < = #"
2019-09-03 08:15:00,1
