7,SELECT * FROM dr1#lang
2019-08-16 05:24:00,1
2019-08-18 18:02:00,1
2019-08-19 13:54:00,1
2019-08-20 08:42:00,1
2019-08-20 15:34:00,1
2019-08-21 05:01:00,1
2019-08-22 07:02:00,1
