9,select top # * from [galaxy_sort1#]
2019-05-22 13:06:00,1
2019-05-22 13:07:00,1
2019-05-22 13:13:00,1
2019-05-22 13:14:00,1
2019-05-22 13:18:00,1
2019-05-22 13:20:00,1
2019-05-22 13:24:00,1
2019-05-22 13:31:00,1
2019-05-23 10:02:00,1
