1,"SELECT TOP # g.RA, g.DEC, g.petroRad_r, g.modelMag_g, g.modelMag_r, g.petroR5#_r, g.dered_g, g.dered_r, s.specObjID into mydb.MyTable_# from Galaxy as g JOIN SpecObj as s ON g.ObjID = s.bestObjID WHERE # < g.RA and g.RA < # AND # < g.DEC and g.DEC< #"
2019-04-28 14:07:00,1
