11,"SELECT DISTINCT p.ra, p.dec, p.z FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-02-08 00:15:00,1
2019-02-08 00:17:00,1
2019-02-08 00:38:00,1
2019-02-08 00:40:00,1
2019-02-09 08:09:00,1
2019-03-02 08:36:00,1
2019-03-14 22:14:00,1
2019-05-03 13:31:00,1
2019-05-07 02:43:00,1
2019-06-24 18:57:00,1
2019-11-12 15:54:00,1
