1,"SELECT fieldID, skyVersion, run, rerun, camcol, field, nObjects, nChild, nGalaxy, nStars, raMin, raMax, decMin, decMax, mjd_u, mjd_g, mjd_r, mjd_i, mjd_z into mydb.field from Field"
2019-10-21 01:59:00,1
