1,"SELECT TOP # s.elodieSpType, s.elodieTEff, p.psfFlux_g, p.psfFlux_i, p.psfFlux_r, p.psfFlux_u FROM ..SpecObj as s JOIN ..Star AS p ON s.bestObjID = p.objID WHERE s.zWarning = # AND (s.class = #)"
2019-10-23 16:50:00,1
