1,"SELECT TOP # p.objid, s.petroMag_r, s.extinction_r, s.petroR5#_r, s.velDisp, s.z as redshift FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.petroMagErr_r < #"
2019-04-09 14:46:00,1
