1,"SELECT TOP # ra, dec, z, spectroFlux_u, spectroFlux_g, spectroFlux_r, spectroFlux_i, spectroFlux_z FROM SpecObj WHERE zWarning = # z> # ORDER by z"
2019-01-18 10:33:00,1
