13,"SELECT TOP # p.run, p.rerun, p.camCol, p.field, p.obj FROM BESTDR7..Galaxy AS p JOIN dbo.fGetNearbyObjEq (#, #, #) AS b ON b.objID = p.objID"
2019-02-01 12:42:00,2
2019-02-02 08:52:00,1
2019-02-05 08:44:00,1
2019-02-05 08:45:00,1
2019-03-22 20:14:00,1
2019-03-22 20:15:00,1
2019-03-26 15:30:00,1
2019-07-09 08:26:00,1
2019-09-24 18:00:00,1
2019-09-24 18:01:00,1
2019-09-25 09:07:00,1
2019-10-05 14:32:00,1
