1,"SELECT TOP # objID, ra, dec, cModelMag_g FROM Galaxy WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # AND cModelMag_g BETWEEN # AND #"
2019-06-29 14:58:00,1
