1,"SELECT t.Name, t.objID as targetID, p.objID, p.ra, p.dec, SQRT (POWER (( (p.ra-t.ra) *cos ((t.dec) * (#/#) )) , #) + (POWER ((p.dec-t.dec) , #) )) *# as AngSep INTO mydb.all_angsep FROM mydb.temp as t, PhotoObjAll.PhotoPrimary.Galaxy as p where p.ra between (t.ra-.#) and (t.ra+.#) and p.dec between (t.dec-.#) and (t.dec+.#)"
2019-04-13 12:50:00,1
