1,"SELECT TOP # m.OBJID AS akari_ID, m.RA AS akari_ra, m.DEC AS akari_dec, o.z AS redshift /* o.zErr AS err_redshift, o.class, o.modelMag_u AS u, o.modelMag_g AS g, o.modelMag_r AS r, o.modelMag_i AS i, o.modelMag_z AS z, o.modelMagErr_u AS uErr, o.modelMagErr_g AS gErr, o.modelMagErr_r AS rErr, o.modelMagErr_i AS iErr, o.modelMagErr_z AS zErr, n.objid, n.distance */ into mydb.output4 from MyDB.akari_subset AS m JOIN dbo.SpecPhotoAll AS o ON n.objid = o.specObjID CROSS APPLY fGetNearestObjEq (m.RA, m.DEC, #) AS n"
2019-08-06 12:02:00,1
