2,"select ra, dec, objid, psfmag_u, psfmag_g, psfmag_r, psfmag_i, -- psfmag_z, psfmagerr_u, psfmagerr_g, psfmagerr_r, psfmagerr_i, -- psfmagerr_z, extinction_u, extinction_g, extinction_r, extinction_i, -- extinction_z select top * from star --into mydb.s8#coadd where ( (flags & #) ! = #) AND ( (flags & #) = #) AND ( ((flags & #) = #) or (psfmagerr_r < = #) AND ( ((flags & #) = #) or (flags & #) = #) AND (run = # or run = #) and (psfmagerr_g < = # and psfmagerr_r< = # and psfmagerr_i< =# and psfmagerr_u< = # and psfmagerr_z< = #)"
2019-09-17 18:24:00,2
