10,"select top # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.z as redshift from galaxy p, specobj s, dbo.fgetNearByObjEq (#, +#, #) n where p.objid = s.bestobjid and p.objid = n.objid and s.bestobjid = n.objid and s.z BETWEEN # AND #"
2019-09-16 04:33:00,1
2019-09-16 04:35:00,1
2019-09-19 15:22:00,1
2019-09-19 15:25:00,1
2019-09-19 16:17:00,1
2019-09-20 02:19:00,1
2019-09-20 02:20:00,1
2019-09-20 04:39:00,1
2019-09-20 04:40:00,1
2019-09-20 04:42:00,1
