2,"SELECT p.objID, p.petroRad_u, p.petroRad_g, p.petroRad_r, p.petroRad_i, p.petroRad_z FROM PhotoObjAll AS p JOIN SpecObjAll AS s JOIN subset as sub ON sub.mjd = s.mjd AND sub.plate = s.plate AND sub.fiberID = s.fiberID AND p.objID = s.objID"
2019-09-04 18:29:00,2
