1,"SELECT ph.objid, ph.ra, ph.dec, sp.ra as ra1, sp.dec as dec1, sp.z, sp.specobjid, sp.bestobjid into mydb.Test1 from photoobjall as ph, specobjall as sp WHERE sp.bestobjid = ph.objid AND sp.ra > # AND sp.ra < #"
2019-09-27 11:55:00,1
