1,"SELECT TOP # p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.run, p.rerun, p.camcol, p.field, s.z as redshift, ,modelMag_u, psfMag_u, FROM SpecPhoto WHERE p.ra BETWEEN # AND # AND z BETWEEN # AND #"
2019-01-06 19:18:00,1
