1,"SELECT p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.run, p.rerun, p.camcol, p.field FROM PhotoObjDR7 AS p WHERE p.objid = #"
2019-11-19 07:42:00,1
