1,"SELECT top # objID, ra, dec, cModelMag_u, cModelMag_g, cModelMag_r, cModelMag_i, ModelMag_z from Galaxy WHERE ( (ra BETWEEN # AND # OR ra> =# AND dec BETWEEN # AND #) OR (ra BETWEEN # AND # AND dec BETWEEN # AND #) OR (ra BETWEEN # AND # AND dec BETWEEN # AND #) OR (ra BETWEEN # AND # AND dec BETWEEN # AND #) )"
2019-11-13 05:01:00,1
