6,SELECT * FROM HSC_CMASSrng_DR1#
2019-04-01 02:08:00,1
2019-04-02 02:11:00,1
2019-04-02 02:48:00,1
2019-04-02 03:26:00,1
2019-04-02 07:03:00,1
2019-04-03 15:10:00,1
