1,"SELECT s.plate, s.mjd, s.figerID, s.specobjid, p.objID FROM #upload u JOIN SpecObjAll s ON (s.plate = u.up_plate AND s.mjd = u.up_mjd AND s.fiberID = u.up_fiber) JOIN PhotoTag p ON p.objID = s.bestObjID"
2019-04-16 19:33:00,1
