1,"SELECT TOP # objid, ra, dec, r, err_r, extinction_r, z FROM Galaxy WHERE (class = #) AND ra BETWEEN # AND # AND dec BETWEEN # AND # AND z< #"
2019-04-03 09:41:00,1
