1,SELECT DISTINCT s.photoobj_field.r FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate = # AND s.fiberid = #)
2019-04-24 07:20:00,1
