1,"select TOP # s.specobjid, s.ra, s.dec, s.z, g.lgm_tot_p5#, s.velDisp, s.velDispErr, s.special_target1 from specObj as s JOIN galSpecExtra as g ON g.specobjid = s.specobjid where special_target1 = #"
2019-08-09 08:20:00,1
