1,"SELECT top # g.objID, g.ra, g.dec FROM Galaxy AS g JOIN spplines as ON s.bestobjID = g.objID WHERE g.ra BETWEEN # and # AND g.u-g.z between # and # AND g.z BETWEEN # AND # AND g.g-g.r< # AND s.Halpha2#cont> #"
2019-05-08 09:06:00,1
