1,"SELECT TOP # ra, dec, z, fiberMag_g, fiberMag_r, fiberMag_i, psfMag_g, psfMag_r, psfMag_i FROM SpecPhoto WHERE (class = # and ra > # and ra < # and dec > # and dec < #)"
2019-09-08 14:57:00,1
