1,"SELECT TOP # p.petroMag_u, p.petroMag_g, p.petroMag_r, p.petroMag_i, p.petroMag_z, p.petroMagErr_u, p.petroMagErr_g, p.petroMagErr_r, p.petroMagErr_i, p.petroMagErr_z, # as filter FROM dbo.fGetNearbyObjEq (#, #, #) as b, BESTDR6..PhotoObj as p WHERE b.objID = p.objID AND (p.type = # OR p.type = #)"
2019-09-04 03:34:00,1
