8,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i, p.Err_i, p.z, p.Err_z, p.type, s.z as Redshift, s.zErr FROM PhotoObjAll AS p JOIN SpecObjAll AS s ON s.bestobjid = p.objid WHERE p.i BETWEEN # AND # AND p.z BETWEEN # AND # AND s.z BETWEEN # AND # AND p.dec BETWEEN # AND # AND p.type = #"
2019-10-08 13:24:00,1
2019-10-08 13:25:00,1
2019-10-08 13:35:00,3
2019-10-08 13:36:00,1
2019-10-11 01:11:00,2
