1,"SELECT p.Name, p.objID, s.ra, s.dec INTO mydb.bentdoubles_sdsscoord FROM mydb.wiyn_targets_allz as p INNER JOIN dbo.PhotoObjAll as s ON p.objID = s.objID"
2019-12-16 15:03:00,1
