7,select unhex (hex (version () )) 
2019-02-13 23:35:00,1
2019-05-05 02:36:00,1
2019-07-21 17:28:00,1
2019-07-31 18:18:00,1
2019-08-09 21:22:00,1
2019-08-12 14:45:00,1
2019-11-16 13:05:00,1
