6,"SELECT specObjID, bestObjID, mjd, plate, fiberID, eboss_target_id, ra, dec into mydb.MyTable_# from SpecObjAll WHERE z> # and z< #"
2019-08-13 05:49:00,2
2019-08-13 05:50:00,2
2019-08-13 05:54:00,1
2019-08-13 05:56:00,1
