1,"SELECT distinct objID, modelMag_r, petroRad_r, count (z) FROM GALAXY WHERE (ra between # and #) and (dec between # and #) and modelMag_r < # and petroRad_r > # and z < .#"
2019-02-12 04:00:00,1
