3,"SELECT specObjID, ra, dec, plate, mjd, fiberID, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z from SpecPhotoAll WHERE plate = #"
2019-11-11 13:12:00,1
2019-11-12 04:38:00,1
2019-11-12 05:40:00,1
