1,"SELECT s.plate, s.fiberid, s.mjd, s.z, s.zwarning, g.h_beta_flux, g.h_beta_flux_err, g.oii_#_flux, g.oii_#_flux_err, g.oii_#_flux, g.oii_#_flux_err, g.oiii_#_flux, g.oiii_#_flux_err, g.oiii_#_flux, g.oiii_#_flux_err FROM GalSpecLine AS g JOIN SpecObj AS s ON s.specobjid = g.specobjid WHERE h_alpha_flux > h_alpha_flux_err*# AND h_beta_flux > h_beta_flux_err*# AND h_beta_flux_err > # AND h_alpha_flux > #.*h_beta_flux AND s.class = # AND s.zwarning = #"
2019-01-17 08:59:00,1
