1,"SELECT TOP # sp.objID, sp.ra, sp.dec, px.taiBegin, px.taiEnd, sp.fiberID, sp.z FROM specPhoto AS sp JOIN plateX AS px ON sp.plateID = px.plateID WHERE (sp.class = #) #> RA> # AND sp.z > #"
2019-08-13 23:23:00,1
