1,"SELECT s.SpecObjID, s.z, s.zErr, p.dered_r, p.dered_g, p.dered_u, L.ew, L.sigma, L.sigmaErr, K.ew, K.sigma, K.sigmaErr from SpecObj as s, SpecLine as L, SpecLine as K, SpecPhotoAll as p WHERE (L.LineID = #) and (K.LineID = #) and s.SpecObjID = L.specObjID and L.specObjID = K.specObjID and s.SpecObjID = p.specObjID and s.zErr/s.z< # and s.zStatus> # and s.zWarning = # and p.psfMag_r/p.psfMagErr_r> # and L.ew/#if (L.ewErr, #) > # and K.ew/#if (K.ewErr, #) > # and s.z> # and s.objType = # and p.type = # order by s.zWarning"
2019-06-10 05:43:00,1
