1,"SELECT TOP # p.run, p.rerun, p.camCol, p.field, p.obj FROM BESTDR7..Galaxy AS p JOIN dbo.fGetObjFromRect (#, #, #, #) AS b ON p.objID = b.objID"
2019-09-24 17:59:00,1
