1,"select objID, tmassxsc_ra, tmassxsc_dec, J_M_K2#FE, J_MSIG_K2#FE, J_FLG_K2#FE, J_BA, J_PHI, K_M_K2#FE, K_MSIG_#FE, K_FLG_K2#FE, K_BA, K_PHI, E_SCORE, G_SCORE, CC_FLAG, SYS_FLG, CONTAM_FLG from TwoMassXSC"
2019-10-22 10:23:00,1
