2,"SELECT objID, field, ra, dec, cmodelmag_u, cmodelmag_g, cmodelmag_r, cmodelmag_i, cmodelmag_z, extinction_r into mydb.G1#x from DR1#.PhotoPrimary WHERE ra > # and ra < # and dec > # and dec < +#"
2019-03-13 05:23:00,2
