12,"SELECT Sp.*, p.* into mydb.TESS_Carbon_SloanDR1# from SpecObjAll Sp JOIN PhotoTag p ON Sp.specObjID = p.specObjID WHERE Sp.Class = # AND (Sp.subclass = # OR Sp.subclass = # OR Sp.subclass = #)"
2019-03-07 05:11:00,1
2019-03-07 05:12:00,1
2019-03-07 05:22:00,2
2019-03-07 05:25:00,1
2019-03-07 05:27:00,1
2019-03-07 05:29:00,1
2019-03-07 05:31:00,1
2019-03-07 05:37:00,1
2019-03-07 05:38:00,1
2019-03-07 05:39:00,2
