38,select * from A6#_DR1#_within6#_spec
2019-03-21 18:16:00,1
2019-03-21 18:17:00,4
2019-03-21 18:18:00,4
2019-03-21 18:19:00,3
2019-03-22 00:13:00,4
2019-03-22 00:14:00,4
2019-03-22 00:15:00,4
2019-03-28 11:43:00,1
2019-03-29 10:13:00,2
2019-03-29 10:14:00,4
2019-03-29 10:15:00,4
2019-03-29 10:16:00,2
2019-03-29 10:36:00,1
