2,"SELECT TOP # p.ObjID, p.ra, p.dec, p.petroMag_r, p.petroMagErr_r, s.z, FROM photoObj p JOIN specObj s ON s.bestObjID = p.objID WHERE class = #"
2019-10-14 00:23:00,2
