2,"SELECT p.ObjID, p.skyVersion, p.run, p.rerun, p.camcol, p.field, p.obj, p.mjd, p.ra, p.dec, p.cModelMag_u, p.cModelMag_g, p.cModelMag_r, p.cModelMag_i, p.cModelMag_z, p.cModelMagErr_u, p.cModelMagErr_g, p.cModelMagErr_r, p.cModelMagErr_i, p.cModelMagErr_z into mydb.photometricdata3 from DR1#.PhotoObjAll AS p WHERE p.ra > # AND p.ra < # AND p.dec > # AND p.dec < # AND p.rerun = #"
2019-12-04 12:24:00,2
