2,"select mt.objID, ge.specObjID, ge.bptclass, gi.subclass into mydb.max_AGN from MyDB.objMaxBCG mt, galSpecExtra ge, galSpecInfo gi, SpecPhotoAll spa where spa.objID = mt.objID and spa.specObjID = ge.specObjID and spa.specObjID = gi.specObjID"
2019-09-02 12:15:00,2
