1,"SELECT top # s.specObjID, s.ra, s.dec, s.z, z.petromag_u, z.petromag_g, z.petromag_r, z.petromag_i, z.petromag_z FROM Specobj as s JOIN PhotoPrimary as z ON s.specObjID = z.specObjID WHERE s.z > #. and s.z < = #"
2019-10-31 20:02:00,1
