8,select * from COSMOS_OPTICAL
2019-09-23 09:11:00,1
2019-09-23 10:40:00,1
2019-09-27 07:40:00,1
2019-10-06 12:46:00,1
2019-10-06 13:04:00,1
2019-10-07 07:46:00,1
2019-10-07 08:33:00,1
2019-10-08 04:24:00,1
