1,"select count (distinct (sp.specObjID) ) from MyDB.DR7_MGS_Spec_HETDEX2 as data, DR7.SpecObj as sp where sp.z > # and sp.z < # and sp.specObjID = data.specObjID and sp.zWarning = #"
2019-01-10 08:25:00,1
