1,"select top # p.run, p.camcol, p.field, avg (s.z) as avg_redshift, count (s.z) from photoObj p JOIN specObj s ON s.bestObjID = p.objID where s.class = # AND p.run = # AND camcol = # group by p.run, p.camcol, p.field order by avg (s.z) desc"
2019-05-22 12:31:00,1
