2,"SELECT s.plate, s.fiberid, s.mjd, ga.oiii_#_flux, ga.oiii_#_flux_err, sph.modelmag_u, sph.modelmag_u-#*log1# (#E+#*sph.z) +#, sph.modelmag_r, sph.modelmag_r-#*log1# (#E+#*sph.z) +# INTO mydb.tremonti_abs_mags_flux_# FROM GalSpecLine as ga, specobj as s, Galaxy as g, SpecPhoto as sph WHERE ga.oiii_#_flux > ga.oiii_#_flux_err*# AND s.class = # AND s.specobjid = g.specobjid AND s.specobjid = ga.specobjid AND ga.oiii_#_flux_err > # AND g.specobjid > # AND sph.z > #"
2019-06-18 05:28:00,2
