1,"SELECT ra, dec, z FROM SpecPhoto JOIN galSpecExtra on SpecPhoto WHERE z = .# AND lgm_tot_p5# > # AND ra BETWEEN # AND # AND dec BETWEEN # AND #"
2019-05-02 09:58:00,1
