5,"select specObjID, elodieFeH, z, class from SpecObjAll where (z> # and z< #) and (class = # OR class = #) Order By z"
2019-07-25 15:56:00,1
2019-07-25 15:57:00,1
2019-07-25 15:59:00,1
2019-07-25 16:04:00,1
2019-07-25 16:08:00,1
