2,"SELECT TOP # lgm_fib_p9#p5, specsfr_tot_p9#p5 FROM galSpecExtra with (nolock) WHERE specsfr_tot_p9#p5! =# OR lgm_fib_p9#p5! =#"
2019-10-24 08:10:00,2
