1,"SELECT o.objid, m.objID, m.RAdeg AS ra1, m.DEdeg AS dec1, o.ra AS ra2, o.dec AS dec2 into mydb.MyTable_# from MyDB.Dani_table_Chiara AS m OUTER APPLY dbo.fGetNearestObjEq (m.ra, m.dec, #) AS n LEFT JOIN apogeeStar AS o ON n.objid = o.objid"
2019-06-12 04:23:00,1
