1,"select m.mangaid, m.objID, m.objra, m.objdec, b.SNVSS, b.SFIRST, b.A, b.M, b.L, b.H into mydb.bestheckinmanga from mydb.bestheck as b CROSS APPLY dbo.fGetNearestObjEq (b.RAJ2#, b.DEJ2#, #) AS n join dbo.mangaDRPall AS m on m.objID = n.objID"
2019-11-12 17:04:00,1
